sample_id,ucdb_id,city_name,country,country_un_m49,ucdb_region,income_group_ucdb,population_2025,area_km2_2025,is_capital,centroid_lon,centroid_lat,xmin,ymin,xmax,ymax,sample_population_weight,ucdb_id_r,city_name_r,country_r,ucdb_region_r,income_group_ucdb_r,population_2025_r,area_km2_2025_r,status,cli_returncode,download_elapsed_s,n_bbox,n_buildings,n_height,n_num_floors,n_vertical_evidence,bad_lines,height_pct,floors_pct,vertical_evidence_pct,power_ok,hot_days_ge32,hot_days_ge35,hot_days_ge40,t2m_max_p95,t2m_max_max,heat_readiness_mismatch
ucdb_184,2280,Mongo,Chad,Chad,Sub-Saharan Africa,Low income,205278.8269,16.0,0,18.69436062387908,12.183934671230906,18.67906126866874,12.158439786111307,18.71048265556612,12.215549629767738,0.0007857968544831,2280,Mongo,Chad,Sub-Saharan Africa,Low income,205278.8269,16.0,downloaded,0.0,25.3,14110,13835,0,0,0,0,0.0,0.0,0.0,True,247,175,98,44.21,45.3,True
ucdb_185,5439,Yirga Cheffe,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,128060.6738,26.0,0,38.18125118362618,6.1823406456481695,38.15170016088811,6.143059399106977,38.22179514806035,6.216011174445495,0.0004902097121981,5439,Yirga Cheffe,Ethiopia,Sub-Saharan Africa,Low income,128060.6738,26.0,downloaded,0.0,21.4,24902,15441,0,0,0,0,0.0,0.0,0.0,True,5,0,0,30.91,32.93,False
ucdb_186,7772,Ishiagu,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,118552.2537,13.0,0,7.562624201052251,5.952592139387698,7.538400822355774,5.932331167034092,7.588387546758548,5.972853397836372,0.0004538119661738,7772,Ishiagu,Nigeria,Sub-Saharan Africa,Lower Middle,118552.2537,13.0,downloaded,0.0,16.8,11193,9908,0,0,0,0,0.0,0.0,0.0,True,152,24,0,35.1,36.48,False
ucdb_187,8062,Waingapu,Indonesia,Indonesia,Eastern and South-Eastern Asia,Upper Middle,118382.8473,22.0,0,120.26180641477592,-9.655464824918878,120.22897590780086,-9.674316440822382,120.29116668578408,-9.633656596518213,0.0004531634871355,8062,Waingapu,Indonesia,Eastern and South-Eastern Asia,Upper Middle,118382.8473,22.0,downloaded,0.0,34.7,25503,22292,0,185,185,0,0.0,0.8299,0.8299,True,86,4,0,33.73,35.72,False
ucdb_188,8039,Kasur,Pakistan,Pakistan,Central and Southern Asia,Lower Middle,552723.0383,36.0,0,74.45014845739998,31.1168481225399,74.39949477570379,31.079908470095067,74.48892889330078,31.15713045186437,0.00211579553262,8039,Kasur,Pakistan,Central and Southern Asia,Lower Middle,552723.0383,36.0,downloaded,0.0,17.9,62004,54565,0,0,0,0,0.0,0.0,0.0,True,225,156,74,46.64,48.58,True
ucdb_189,621,Nukus,Uzbekistan,Uzbekistan,Central and Southern Asia,Lower Middle,289562.2979,74.0,0,59.60797233225828,42.45488458192796,59.5386634598084,42.36503742175893,59.66587102085457,42.52834247241959,0.0011084296724745,621,Nukus,Uzbekistan,Central and Southern Asia,Lower Middle,289562.2979,74.0,downloaded,0.0,117.3,57262,47483,739,46913,47250,0,1.5563,98.7996,99.5093,True,89,63,16,39.61,44.36,False
ucdb_190,4805,Jongphyong,North Korea,Dem. People's Republic of Korea,Eastern and South-Eastern Asia,Low income,105759.6432,6.0,0,127.39348579082407,39.78482203835448,127.37240900517295,39.77290778082179,127.4180153999628,39.79971594663387,0.0004048425072026,4805,Jongphyong,North Korea,Eastern and South-Eastern Asia,Low income,105759.6432,6.0,downloaded,0.0,16.5,286,267,0,0,0,0,0.0,0.0,0.0,True,3,0,0,29.08,32.83,False
ucdb_191,3263,Naldanga,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,116785.216,59.0,0,89.46621349048208,25.458091320770908,89.4110803793795,25.40899527633143,89.53676497007673,25.50149313992928,0.0004470478361981,3263,Naldanga,Bangladesh,Central and Southern Asia,Lower Middle,116785.216,59.0,downloaded,0.0,55.4,25638,12511,0,0,0,0,0.0,0.0,0.0,True,132,49,15,39.17,44.38,False
ucdb_192,351,Sapporo,Japan,Japan,Eastern and South-Eastern Asia,High income,1931423.54,353.0,0,141.3763808335951,43.06854946724894,141.18339020620814,42.95550485302952,141.58175968424538,43.174056525591496,0.0073933905669971,351,Sapporo,Japan,Eastern and South-Eastern Asia,High income,1931423.54,353.0,downloaded,0.0,35.8,592942,534680,35,9230,9235,0,0.0065,1.7263,1.7272,True,0,0,0,26.97,30.3,False
ucdb_193,8011,Allahabad,Pakistan,Pakistan,Central and Southern Asia,Lower Middle,115761.3581,11.0,0,74.05403884575149,30.87838481749628,74.02828832096527,30.856955578172965,74.07767392172812,30.899815868497445,0.0004431285605017,8011,Allahabad,Pakistan,Central and Southern Asia,Lower Middle,115761.3581,11.0,downloaded,0.0,29.1,15273,13110,0,0,0,0,0.0,0.0,0.0,True,230,187,79,46.92,48.91,True
ucdb_194,3099,Sibu,Malaysia,Malaysia,Eastern and South-Eastern Asia,Upper Middle,152038.4061,40.0,0,111.8445494295477,2.3046200769961884,111.81609529509072,2.256686027076753,111.87521514127668,2.3618585932612834,0.0005819952455798,3099,Sibu,Malaysia,Eastern and South-Eastern Asia,Upper Middle,152038.4061,40.0,downloaded,0.0,22.4,38817,30030,1,7,7,0,0.0033,0.0233,0.0233,True,0,0,0,31.14,31.85,False
ucdb_195,6845,Yogyakarta,Indonesia,Indonesia,Eastern and South-Eastern Asia,Upper Middle,2742763.241,641.0,0,110.45040621144632,-7.764507162035202,110.2794839297188,-7.93565211840363,110.7419091840604,-7.651575386482813,0.0104991574626433,6845,Yogyakarta,Indonesia,Eastern and South-Eastern Asia,Upper Middle,2742763.241,641.0,downloaded,0.0,97.8,1710048,1157468,4533,11512,14155,0,0.3916,0.9946,1.2229,True,7,0,0,31.23,32.85,False
ucdb_196,4465,Taloqan,Afghanistan,Afghanistan,Central and Southern Asia,Low income,307493.3176,40.0,0,69.54102316973932,36.72720071306885,69.48484888829876,36.69729650674552,69.61572386189408,36.75886876060792,0.0011770686991619,4465,Taloqan,Afghanistan,Central and Southern Asia,Low income,307493.3176,40.0,downloaded,0.0,20.7,45680,35041,0,0,0,0,0.0,0.0,0.0,True,50,20,0,35.14,37.71,False
ucdb_197,643,Toufen,Taiwan,"China, Taiwan Province of China",Eastern and South-Eastern Asia,High income,159777.0268,35.0,0,120.89473347587952,24.69693513056624,120.85215532135096,24.66158279304707,120.93588238158472,24.73708562702073,0.0006116182899821,643,Toufen,Taiwan,Eastern and South-Eastern Asia,High income,159777.0268,35.0,downloaded,0.0,10.5,16381,13886,0,61,61,0,0.0,0.4393,0.4393,True,4,0,0,30.8,34.0,False
ucdb_198,1388,Angers,France,France,Europe,High income,162720.0414,58.0,0,-0.5439205919596751,47.46860578603558,-0.6368878800551472,47.43241134779623,-0.4838175583986689,47.50739579144116,0.0006228839994091,1388,Angers,France,Europe,High income,162720.0414,58.0,downloaded,0.0,37.2,83219,70316,11144,9965,19634,0,15.8485,14.1717,27.9225,True,3,0,0,26.96,33.61,False
ucdb_199,6789,Akinima,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,110459.1284,16.0,0,6.458773707949868,5.074021979922513,6.431116126483111,5.049216361629939,6.491428143804755,5.097815467148384,0.0004228318962868,6789,Akinima,Nigeria,Sub-Saharan Africa,Lower Middle,110459.1284,16.0,downloaded,0.0,11.4,4633,4485,0,0,0,0,0.0,0.0,0.0,True,49,0,0,32.67,33.9,False
ucdb_200,883,Zhanaozen,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,168146.305,40.0,0,52.87536500145431,43.33200479614801,52.82205522406979,43.30167964264056,52.93869489074197,43.36552863843338,0.0006436554590519,883,Zhanaozen,Kazakhstan,Central and Southern Asia,Upper Middle,168146.305,40.0,downloaded,0.0,11.5,22982,20900,0,1009,1009,0,0.0,4.8278,4.8278,True,72,45,6,37.53,42.44,False
ucdb_201,125,Bwera,Uganda,Uganda,Sub-Saharan Africa,Low income,123131.252,41.0,0,29.753849401385004,0.0434959341787339,29.71381425773881,0.0,29.79364250069452,0.0727891191630525,0.0004713401375647,125,Bwera,Uganda,Sub-Saharan Africa,Low income,123131.252,41.0,downloaded,0.0,18.9,63820,46439,0,1,1,0,0.0,0.0022,0.0022,True,3,0,0,30.55,32.41,False
ucdb_202,3170,Toledo,Brazil,Brazil,Latin America and the Caribbean,Upper Middle,115692.384,36.0,0,-53.73554729565453,-24.73382279933029,-53.77879999131684,-24.7706480288624,-53.69858180023986,-24.70352666564184,0.0004428645311732,3170,Toledo,Brazil,Latin America and the Caribbean,Upper Middle,115692.384,36.0,downloaded,0.0,13.9,54682,49276,2,1085,1086,0,0.0041,2.2019,2.2039,True,160,63,0,36.89,39.33,False
ucdb_203,6225,Georgiyevsk,Russia,Russian Federation,Europe,Upper Middle,114342.7139,36.0,0,43.45509425077209,44.14540573625962,43.37479461381856,44.10619418490892,43.51484933353016,44.188702478755246,0.0004376980630323,6225,Georgiyevsk,Russia,Europe,Upper Middle,114342.7139,36.0,downloaded,0.0,23.2,49753,38665,0,139,139,0,0.0,0.3595,0.3595,True,48,19,0,35.02,38.63,False
ucdb_204,8714,Sahaspur,India,India,Central and Southern Asia,Lower Middle,139700.1435,15.0,0,78.79349179625699,28.622849078814767,78.76336348699466,28.60386777837408,78.82140902850016,28.637865058066456,0.0005347650071413,8714,Sahaspur,India,Central and Southern Asia,Lower Middle,139700.1435,15.0,downloaded,0.0,16.9,15349,13293,0,0,0,0,0.0,0.0,0.0,True,164,110,65,46.3,48.39,True
ucdb_205,1752,Babahoyo,Ecuador,Ecuador,Latin America and the Caribbean,Upper Middle,106151.2433,14.0,0,-79.52511993385119,-1.8053999809252896,-79.5476118558403,-1.819845034798036,-79.4974879633749,-1.787488175163747,0.0004063415323649,1752,Babahoyo,Ecuador,Latin America and the Caribbean,Upper Middle,106151.2433,14.0,downloaded,0.0,11.9,11856,11467,0,7,7,0,0.0,0.061,0.061,True,124,9,0,34.62,36.39,False
ucdb_206,10797,Qionghai,China,China,Eastern and South-Eastern Asia,Upper Middle,146854.4967,24.0,0,110.46318528972422,19.24800995927909,110.42929627214272,19.217352636038363,110.49133407299216,19.27522446857725,0.0005621515054242,10797,Qionghai,China,Eastern and South-Eastern Asia,Upper Middle,146854.4967,24.0,downloaded,0.0,9.9,17340,12715,0,0,0,0,0.0,0.0,0.0,True,18,0,0,31.91,33.32,False
ucdb_207,2582,Milange,Mozambique,Mozambique,Sub-Saharan Africa,Low income,120961.7617,13.0,0,35.76713821578769,-16.10026612122077,35.74411897225199,-16.11953402403548,35.78685879566991,-16.07847214086671,0.0004630354396116,2582,Milange,Mozambique,Sub-Saharan Africa,Low income,120961.7617,13.0,downloaded,0.0,12.5,18935,18157,0,2,2,0,0.0,0.011,0.011,True,40,4,0,33.56,35.75,False
ucdb_208,7228,Char Alexander,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,107725.1786,42.0,0,90.93847868830228,22.65952748401758,90.8855045093508,22.629347498333992,91.00406276137907,22.6877242253574,0.0004123664762257,7228,Char Alexander,Bangladesh,Central and Southern Asia,Lower Middle,107725.1786,42.0,downloaded,0.0,13.1,16793,10114,0,0,0,0,0.0,0.0,0.0,True,32,0,0,32.57,34.82,False
ucdb_209,6186,Gillingham,United Kingdom,United Kingdom,Europe,High income,247682.0877,72.0,0,0.5462891963337714,51.37312110707468,0.4554250244747667,51.32969136488085,0.6295581220680598,51.41656602167453,0.0009481143689567,6186,Gillingham,United Kingdom,Europe,High income,247682.0877,72.0,downloaded,0.0,16.5,65081,59266,39522,2205,41503,0,66.6858,3.7205,70.0283,True,0,0,0,23.54,27.92,False
ucdb_210,3372,Kurigram,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,174673.7451,23.0,0,89.63628133078394,25.810076434095112,89.5977713446668,25.78756720993401,89.67231191982876,25.829658949442667,0.000668642166039,3372,Kurigram,Bangladesh,Central and Southern Asia,Lower Middle,174673.7451,23.0,downloaded,0.0,13.8,33936,28822,3,9,9,0,0.0104,0.0312,0.0312,True,134,57,13,38.75,43.78,False
ucdb_211,3274,Durango,México,Mexico,Latin America and the Caribbean,Upper Middle,548393.9081,90.0,0,-104.64697470110713,24.02738626058277,-104.71173802020664,23.98282999855017,-104.57034726751624,24.07492561452327,0.0020992238435414,3274,Durango,México,Latin America and the Caribbean,Upper Middle,548393.9081,90.0,downloaded,0.0,112.0,225498,197891,6,29,29,0,0.003,0.0147,0.0147,True,55,28,0,35.73,37.47,False
ucdb_212,4166,Aungpan,Myanmar,Myanmar,Eastern and South-Eastern Asia,Lower Middle,101735.2967,10.0,0,96.6386903760498,20.65991263343746,96.61813853582396,20.641662576853943,96.66625559141062,20.674845118859864,0.0003894375145455,4166,Aungpan,Myanmar,Eastern and South-Eastern Asia,Lower Middle,101735.2967,10.0,downloaded,0.0,17.0,18264,15954,1,1,1,0,0.0063,0.0063,0.0063,True,48,14,0,34.72,36.86,False
ucdb_213,1719,At Ta'if,Saudi Arabia,Saudi Arabia,Northern Africa and Western Asia,High income,489682.6141,98.0,0,40.4206789692347,21.27744093198069,40.35681796062154,21.21445233273451,40.47324325377024,21.3640140291173,0.0018744800117272,1719,At Ta'if,Saudi Arabia,Northern Africa and Western Asia,High income,489682.6141,98.0,downloaded,0.0,13.5,49526,40022,1,26,26,0,0.0025,0.065,0.065,True,180,124,16,39.86,41.7,True
ucdb_214,6377,Madaripur,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,190801.8946,26.0,0,90.20377114395524,23.1724262527784,90.15822728277448,23.155081117379243,90.2492920252159,23.19683937298891,0.0007303798977726,6377,Madaripur,Bangladesh,Central and Southern Asia,Lower Middle,190801.8946,26.0,downloaded,0.0,21.3,23823,19220,0,0,0,0,0.0,0.0,0.0,True,125,49,19,40.01,45.58,False
ucdb_215,8455,Jiexiu,China,China,Eastern and South-Eastern Asia,Upper Middle,159367.8056,38.0,0,111.91712976249693,37.03246536248349,111.86691548287789,36.99653621865198,111.96347477202777,37.05819918901415,0.0006100518121499,8455,Jiexiu,China,Eastern and South-Eastern Asia,Upper Middle,159367.8056,38.0,downloaded,0.0,11.1,16645,14414,0,0,0,0,0.0,0.0,0.0,True,41,9,0,34.14,39.38,False
ucdb_216,8249,New Bedford,United States,United States of America,Northern America,High income,117685.8388,40.0,0,-70.92386662017348,41.64158728079047,-70.9683523230495,41.58696636137118,-70.88319864657059,41.70435498043047,0.0004504953742321,8249,New Bedford,United States,Northern America,High income,117685.8388,40.0,downloaded,0.0,277.0,41795,30375,23373,49,23384,0,76.9481,0.1613,76.9844,True,0,0,0,25.69,28.59,False
ucdb_217,4557,Taza,Morocco,Morocco,Northern Africa and Western Asia,Lower Middle,174777.4262,19.0,0,-4.007489100520701,34.22366911878681,-4.041702874508124,34.19690383414611,-3.974085486868233,34.240370449553055,0.0006690390519891,4557,Taza,Morocco,Northern Africa and Western Asia,Lower Middle,174777.4262,19.0,downloaded,0.0,36.6,7647,6655,0,1,1,0,0.0,0.015,0.015,True,116,88,45,42.79,46.17,True
ucdb_218,10781,Nankang,China,China,Eastern and South-Eastern Asia,Upper Middle,143448.0323,11.0,0,116.0340783127346,29.457004836806963,116.01145376435792,29.438017047992627,116.0549363182426,29.4806445760464,0.0005491117338567,10781,Nankang,China,Eastern and South-Eastern Asia,Upper Middle,143448.0323,11.0,downloaded,0.0,10.6,8230,6903,0,0,0,0,0.0,0.0,0.0,True,58,5,0,33.84,36.4,False
ucdb_219,1538,Kyzylorda,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,234838.8773,75.0,0,65.51657456417304,44.83136240390558,65.44412459867796,44.75827068259071,65.58190315411656,44.89638224567046,0.0008989512161553,1538,Kyzylorda,Kazakhstan,Central and Southern Asia,Upper Middle,234838.8773,75.0,downloaded,0.0,20.4,75264,63712,1,814,815,0,0.0016,1.2776,1.2792,True,73,42,6,37.62,42.2,False
ucdb_220,2389,Rangpur,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,611286.5341,64.0,0,89.25036293382848,25.747848331652943,89.18691540473392,25.70340072930268,89.32416983021075,25.78756720993401,0.0023399736004808,2389,Rangpur,Bangladesh,Central and Southern Asia,Lower Middle,611286.5341,64.0,downloaded,0.0,15.1,101220,74993,0,36,36,0,0.0,0.048,0.048,True,132,49,15,39.17,44.38,False
ucdb_221,1747,Melbourne,Australia,Australia,Australia and New Zealand,High income,4010658.252,1611.0,0,145.06076022598674,-37.83681252113346,144.71117422821737,-38.127108984872415,145.39284540723256,-37.56985021851738,0.0153525947435569,1747,Melbourne,Australia,Australia and New Zealand,High income,4010658.252,1611.0,downloaded,0.0,126.8,1394870,1202309,888470,51907,909092,0,73.897,4.3173,75.6122,True,13,4,0,30.58,36.77,False
ucdb_222,3452,Groningen,Netherlands,Netherlands,Europe,High income,167781.9239,42.0,0,6.575322391475821,53.22132827530197,6.517207028355341,53.18679308144525,6.630084341183977,53.25540679309076,0.0006422606268301,3452,Groningen,Netherlands,Europe,High income,167781.9239,42.0,downloaded,0.0,19.9,83435,77622,226,3204,3272,0,0.2912,4.1277,4.2153,True,0,0,0,25.46,30.89,False
ucdb_223,4389,Fergana,Uzbekistan,Uzbekistan,Central and Southern Asia,Lower Middle,759422.5775,216.0,0,71.74451840894203,40.44371563633688,71.59516026709817,40.33670741531745,71.87242464046726,40.54297726576775,0.0029070308011536,4389,Fergana,Uzbekistan,Central and Southern Asia,Lower Middle,759422.5775,216.0,downloaded,0.0,28.6,114443,84333,8,923,924,0,0.0095,1.0945,1.0957,True,95,65,18,39.88,41.98,False
ucdb_224,2455,Emam Saheb,Afghanistan,Afghanistan,Central and Southern Asia,Low income,130051.3168,12.0,0,64.82232629335168,35.89487413703378,64.78655325327429,35.88100337762531,64.85235947014085,35.907285591319145,0.0004978297918304,2455,Emam Saheb,Afghanistan,Central and Southern Asia,Low income,130051.3168,12.0,downloaded,0.0,12.4,6603,5174,0,0,0,0,0.0,0.0,0.0,True,81,43,1,36.11,40.21,False
ucdb_225,3480,Labutta,Myanmar,Myanmar,Eastern and South-Eastern Asia,Lower Middle,103422.0716,10.0,0,94.76123867751826,16.146636645112363,94.73659922633122,16.12774679002621,94.78480968726076,16.160599154293326,0.0003958944026263,3480,Labutta,Myanmar,Eastern and South-Eastern Asia,Lower Middle,103422.0716,10.0,downloaded,0.0,9.9,10332,9249,0,0,0,0,0.0,0.0,0.0,True,167,85,0,38.18,39.7,True
ucdb_226,1071,Dogondoutchi,Niger,Niger,Sub-Saharan Africa,Low income,128991.7575,12.0,0,4.027520501114886,13.639437321847646,4.011326501759411,13.62035865834566,4.042051733841738,13.661242230162122,0.000493773853,1071,Dogondoutchi,Niger,Sub-Saharan Africa,Low income,128991.7575,12.0,downloaded,0.0,34.5,19064,18884,0,0,0,0,0.0,0.0,0.0,True,208,127,79,43.56,45.09,True
ucdb_227,4623,Toyama,Japan,Japan,Eastern and South-Eastern Asia,High income,239819.7818,96.0,0,137.2210561454463,36.69702167218666,137.1483545457238,36.62695089792724,137.2823436654006,36.76766631216217,0.0009180178639323,4623,Toyama,Japan,Eastern and South-Eastern Asia,High income,239819.7818,96.0,downloaded,0.0,28.1,151331,115108,861,1824,1841,0,0.748,1.5846,1.5994,True,0,0,0,27.0,28.52,False
ucdb_228,4937,Vinh Long,Vietnam,Viet Nam,Eastern and South-Eastern Asia,Lower Middle,268852.1038,94.0,0,105.95224880668948,10.237262916711336,105.85435107491182,10.154246992324634,106.02566904599652,10.3007207308195,0.0010291521082694,4937,Vinh Long,Vietnam,Eastern and South-Eastern Asia,Lower Middle,268852.1038,94.0,downloaded,0.0,25.3,162454,89332,1,9,9,0,0.0011,0.0101,0.0101,True,144,55,3,37.11,40.25,False
ucdb_229,10933,Guangzhou,China,China,Eastern and South-Eastern Asia,Upper Middle,42987704.03,6454.0,0,113.56854663281035,22.88717439401961,112.87392884881504,22.445939040202752,114.39815372653663,23.380634772080622,0.1645547332783716,10933,Guangzhou,China,Eastern and South-Eastern Asia,Upper Middle,42987704.03,6454.0,downloaded,0.0,174.3,4228963,3006711,2342,23230,23954,0,0.0779,0.7726,0.7967,True,68,0,0,33.23,34.66,False
ucdb_230,6345,Sreenagar,Bangladesh,Bangladesh,Central and Southern Asia,Lower Middle,116351.4208,35.0,0,90.29444041835598,23.555807961465764,90.26397097116832,23.514365005686887,90.32404320099889,23.597972608868883,0.0004453872903503,6345,Sreenagar,Bangladesh,Central and Southern Asia,Lower Middle,116351.4208,35.0,downloaded,0.0,25.3,28572,23099,0,1,1,0,0.0,0.0043,0.0043,True,129,44,15,39.25,44.89,False
ucdb_231,4780,Ondo,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,560263.9575,69.0,0,4.837172188989921,7.096509029125295,4.791872100261884,7.043079880616899,4.892599895076209,7.140417928200948,0.0021446617857878,4780,Ondo,Nigeria,Sub-Saharan Africa,Lower Middle,560263.9575,69.0,downloaded,0.0,26.3,96344,90016,0,0,0,0,0.0,0.0,0.0,True,18,0,0,31.81,34.02,False
ucdb_232,6880,Baraka,Democratic Republic of the Congo,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,148713.427,22.0,0,29.08856761120257,-4.122035100031841,29.07166870211041,-4.158466108601579,29.11127880925053,-4.085604730929242,0.0005692673955747,6880,Baraka,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,148713.427,22.0,downloaded,0.0,14.1,35178,34201,0,0,0,0,0.0,0.0,0.0,True,4,0,0,31.0,32.62,False
ucdb_233,1336,Kokshetau,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,142171.2811,35.0,0,69.39914552857198,53.28272348211733,69.34345371318751,53.25540679309076,69.4535445307516,53.32406091369389,0.0005442243955371,1336,Kokshetau,Kazakhstan,Central and Southern Asia,Upper Middle,142171.2811,35.0,downloaded,0.0,80.9,29968,28206,2,6641,6641,0,0.0071,23.5446,23.5446,True,1,0,0,26.56,32.13,False
ucdb_234,5294,Đà Nẵng,Vietnam,Viet Nam,Eastern and South-Eastern Asia,Lower Middle,1178696.377,225.0,0,108.20741931157816,16.02308935070341,108.10251058736594,15.914256895719982,108.28607552004142,16.144172711952027,0.0045119894702461,5294,Đà Nẵng,Vietnam,Eastern and South-Eastern Asia,Lower Middle,1178696.377,225.0,downloaded,0.0,41.2,467448,357965,48,145,152,0,0.0134,0.0405,0.0425,True,107,11,0,34.39,38.68,False
ucdb_235,1176,Wishaw,United Kingdom,United Kingdom,Europe,High income,133413.8589,57.0,0,-3.98498230544172,55.801180095644966,-4.095510070959094,55.75358580300202,-3.8912100188261705,55.83383097947808,0.0005107014310791,1176,Wishaw,United Kingdom,Europe,High income,133413.8589,57.0,downloaded,0.0,15.4,74900,41619,26026,3723,28065,0,62.5339,8.9454,67.4331,True,0,0,0,19.21,22.04,False
ucdb_236,4725,Charikar,Afghanistan,Afghanistan,Central and Southern Asia,Low income,218321.1021,20.0,0,69.16639889635834,35.02030581263646,69.14402304167467,34.98061066344468,69.19171052721578,35.05040916835989,0.0008357220171617,4725,Charikar,Afghanistan,Central and Southern Asia,Low income,218321.1021,20.0,downloaded,0.0,19.6,25593,24134,0,0,0,0,0.0,0.0,0.0,True,10,0,0,30.73,33.34,False
ucdb_237,439,Larissa,Greece,Greece,Europe,High income,118892.1119,22.0,0,22.418262455242605,39.63202600425086,22.37891182054146,39.60321330289924,22.45113526767833,39.65678416805226,0.0004551129259881,439,Larissa,Greece,Europe,High income,118892.1119,22.0,downloaded,0.0,23.3,21412,19348,8,133,135,0,0.0413,0.6874,0.6977,True,103,71,10,38.49,43.03,True
ucdb_238,5151,Hlegu,Myanmar,Myanmar,Eastern and South-Eastern Asia,Lower Middle,125912.1832,12.0,0,96.21556330991136,17.09504293348923,96.18468104589924,17.08132873518463,96.24386497902503,17.11424345841281,0.000481985400023,5151,Hlegu,Myanmar,Eastern and South-Eastern Asia,Lower Middle,125912.1832,12.0,downloaded,0.0,18.9,9556,7986,1,85,85,0,0.0125,1.0644,1.0644,True,173,108,58,42.05,43.92,True
ucdb_239,176,George Town,Malaysia,Malaysia,Eastern and South-Eastern Asia,Upper Middle,756640.6066,134.0,0,100.28910545203428,5.360178589062441,100.20949825577362,5.2598227345861766,100.35430316030865,5.470456406863878,0.0028963815587768,176,George Town,Malaysia,Eastern and South-Eastern Asia,Upper Middle,756640.6066,134.0,downloaded,0.0,27.3,97021,79964,39,3374,3404,0,0.0488,4.2194,4.2569,True,8,0,0,31.7,33.09,False
ucdb_240,2320,Iksan-si,South Korea,Republic of Korea,Eastern and South-Eastern Asia,High income,154558.9406,35.0,0,126.96910976039491,35.948718034152975,126.91964776193328,35.916047058686885,127.02822710446804,35.97738755766859,0.0005916437227834,2320,Iksan-si,South Korea,Eastern and South-Eastern Asia,High income,154558.9406,35.0,downloaded,0.0,15.3,18765,16591,0,98,98,0,0.0,0.5907,0.5907,True,27,0,0,32.64,34.48,False
ucdb_241,2679,Hamilton,Canada,Canada,Northern America,High income,446366.6817,173.0,0,-79.84347903601862,43.23730235099742,-80.00135722586927,43.18316916096182,-79.6601006399132,43.29256039862241,0.0017086688370291,2679,Hamilton,Canada,Northern America,High income,446366.6817,173.0,downloaded,0.0,44.7,132771,116840,92156,915,92345,0,78.8737,0.7831,79.0354,True,9,0,0,31.19,33.59,False
ucdb_242,8453,Katsiro,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,110443.0948,8.0,0,10.4117542891555,10.997851392121587,10.395243039128232,10.984615432871,10.425876273651896,11.009051227475034,0.0004227705204857,8453,Katsiro,Nigeria,Sub-Saharan Africa,Lower Middle,110443.0948,8.0,downloaded,0.0,11.0,15171,15155,0,0,0,0,0.0,0.0,0.0,True,188,132,69,42.45,44.13,True
ucdb_243,764,Bishkek,Kyrgyzstan,Kyrgyzstan,Central and Southern Asia,Lower Middle,1428079.244,198.0,1,74.58390649221762,42.87311733269902,74.42058524592157,42.8008724753646,74.77334068084242,42.96460538165042,0.0054666143354108,764,Bishkek,Kyrgyzstan,Central and Southern Asia,Lower Middle,1428079.244,198.0,downloaded,0.0,62.9,298388,244477,65,8618,8624,0,0.0266,3.5251,3.5275,True,72,40,8,38.41,42.41,False
ucdb_244,3029,Lashkar Gah,Afghanistan,Afghanistan,Central and Southern Asia,Low income,197380.2147,37.0,0,64.35847848762846,31.586693139270544,64.30503216125965,31.56078920961975,64.40064877157369,31.62956256899732,0.0007555613707984,3029,Lashkar Gah,Afghanistan,Central and Southern Asia,Low income,197380.2147,37.0,downloaded,0.0,12.9,48524,37522,0,0,0,0,0.0,0.0,0.0,True,174,144,89,44.55,48.1,True
ucdb_245,6168,Paranoá,Brazil,Brazil,Latin America and the Caribbean,Upper Middle,116381.0965,10.0,0,-47.770165970723134,-15.75337565380434,-47.78672696154148,-15.78292160672722,-47.748915754750456,-15.733679263740123,0.0004455008874127,6168,Paranoá,Brazil,Latin America and the Caribbean,Upper Middle,116381.0965,10.0,downloaded,0.0,13.3,27783,24963,18163,18179,18179,0,72.7597,72.8238,72.8238,True,111,23,0,35.51,39.63,False
ucdb_246,8231,Worcester,United States,United States of America,Northern America,High income,134217.3147,48.0,0,-71.80787917790508,42.26267459986112,-71.86909453036864,42.229070825716114,-71.73581839532025,42.30157270792371,0.0005137770188048,8231,Worcester,United States,Northern America,High income,134217.3147,48.0,downloaded,0.0,16.8,54113,38169,28062,328,28068,0,73.5204,0.8593,73.5361,True,2,0,0,29.7,32.93,False
